ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN,MODZCTA,cases,Total,zcta_cum.perc_pos,zip_code,total_population,total_non_hispanic,total_white_nonhispanic,total_black_nonhispanic,total_asian_alone,total_black,total_hispanic,average_household_size,pct_more_than_one_occupant_per_room,total_male,total_female,age_60_and_over,age_65_and_over,age_75_and_over,median_age,below_poverty_level,pct_below_poverty_level,household_median_income,household_mean_income,pct_services,pct_over_age_65,pct_white,pct_minority,pct_black,pct_hispanic,cases_per_1000
11421,0,Woodhaven,39014.0,24314441.7639082,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11421,1030,2084,49.42,11421,41002.0,16960.0,6898.0,1210.0,7932.0,2863.0,24042.0,3.5199140745832613,7.5,20497.0,20505.0,7334.0,5179.0,1871.0,37.8,4207.0,10.3,72066.0,92799,0.3553137323416363,0.12631091166284572,0.16823569581971612,0.8317643041802839,0.029510755572898884,0.5863616408955661,25.12072581825277
11419,0,South Richmond Hill,47054.0,31278858.1025216,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11419,1002,2037,49.19,11419,49618.0,40260.0,2136.0,7812.0,15990.0,9465.0,9358.0,3.972206907604776,11.3,24983.0,24635.0,8710.0,5707.0,2192.0,37.0,6642.0,13.4,70882.0,88726,0.31613492854769026,0.11501874319803297,0.04304889354669676,0.9569511064533033,0.157442863476964,0.18860091095973236,20.19428433229876
11434,0,Jamaica,57989.0,87379704.1578414,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11434,1730,3516,49.2,11434,65791.0,60836.0,1024.0,55870.0,1615.0,58341.0,4955.0,2.9596337713167458,4.300000000000002,29219.0,36572.0,13470.0,9978.0,4530.0,37.9,7204.0,11.2,62207.0,88220,0.3145873944119558,0.1516620814397106,0.015564438905017403,0.9844355610949826,0.8492042984602757,0.07531425270933714,26.29538994695323
11216,0,Brooklyn,53862.0,26478229.2634433,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11216,616,1578,39.04,11216,56308.0,50229.0,14656.0,30784.0,2898.0,33463.0,6079.0,2.30931558619544,6.0,26400.0,29908.0,9077.0,6527.0,3105.0,34.2,9737.0,17.4,61121.0,101849,0.19477501805507585,0.11591603324571997,0.2602827306954607,0.7397172693045393,0.5467073950415572,0.10795979256943951,10.93983092988563
11416,0,Ozone Park,25423.0,18854849.8013032,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11416,605,1164,51.98,11416,27125.0,14882.0,3448.0,1294.0,8979.0,2252.0,12243.0,3.747776084245531,10.0,13398.0,13727.0,4232.0,2780.0,1126.0,35.6,4125.0,15.2,67461.0,82384,0.3466845383584325,0.10248847926267281,0.1271152073732719,0.8728847926267281,0.04770506912442396,0.4513548387096774,22.30414746543779
11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11233,1095,2374,46.12,11233,76819.0,64543.0,5320.0,56546.0,1258.0,61749.0,12276.0,2.5701397171579488,6.5,35096.0,41723.0,12266.0,8466.0,3625.0,33.0,21469.0,28.1,40449.0,68957,0.2906903859355879,0.11020711022012783,0.06925370025644698,0.930746299743553,0.7360939350941824,0.1598042151030344,14.25428604902433
10019,0,New York,41966.0,18828383.1167983,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10019,523,1530,34.18,10019,43703.0,36375.0,24786.0,2331.0,7554.0,3144.0,7328.0,1.6959745162812647,5.4,22413.0,21290.0,9234.0,6794.0,2484.0,39.5,5342.0,12.3,98833.0,253219,0.07447212910806235,0.1554584353476878,0.5671464201542228,0.4328535798457772,0.05333729949889024,0.16767727615953137,11.96714184380935
10022,0,New York,33135.0,12728335.6230472,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10022,295,1050,28.1,10022,31125.0,29439.0,24521.0,373.0,3801.0,732.0,1686.0,1.6861898166103386,2.0,14113.0,17012.0,10994.0,8881.0,4407.0,47.5,1149.0,3.8,135363.0,427259,0.04572785609620535,0.2853333333333333,0.7878232931726907,0.21217670682730927,0.011983935742971888,0.05416867469879518,9.477911646586346
10065,0,New York,33459.0,11442579.5473714,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10065,290,1085,26.73,10065,28109.0,26260.0,22684.0,575.0,2633.0,662.0,1849.0,1.8705995688493668,4.1,12248.0,15861.0,7564.0,6042.0,3168.0,39.8,1922.0,6.9,127375.0,368270,0.03836225010506093,0.2149489487352805,0.8070013163043865,0.19299868369561346,0.02045608168202355,0.06577964353054182,10.31698032658579
10075,0,New York,25203.0,4809654.27648916,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10075,342,1027,33.3,10075,21556.0,18486.0,16362.0,677.0,1047.0,743.0,3070.0,1.9068219302220208,6.1,10096.0,11460.0,6958.0,5827.0,2990.0,45.0,1075.0,5.1,137146.0,346244,0.06328808931009558,0.2703191686769345,0.7590462052328818,0.2409537947671182,0.03140656893672295,0.1424197439228057,15.865652254592689
10069,0,New York,5850.0,2372365.88905417,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10069,46,165,27.88,10069,5085.0,5028.0,3123.0,148.0,1533.0,197.0,57.0,1.9955446708463949,7.6,2354.0,2731.0,542.0,345.0,197.0,36.0,522.0,10.3,110625.0,346491,0.005555555555555557,0.06784660766961652,0.6141592920353982,0.3858407079646018,0.02910521140609636,0.011209439528023599,9.04621435594887
10282,0,New York,4139.0,1562844.98744848,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10282,64,173,36.99,10282,5593.0,5169.0,3745.0,45.0,1163.0,61.0,424.0,2.5063872702823846,7.7,2707.0,2886.0,462.0,330.0,138.0,35.3,190.0,3.4,250000.0,374989,0.028324697754749568,0.059002324333988915,0.6695869837296621,0.3304130162703379,0.008045771500089397,0.07580904702306454,11.442875022349366
11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11211,1760,4135,42.56,11211,102624.0,77669.0,65618.0,3822.0,5679.0,8084.0,24955.0,2.5848171846435095,10.3,51067.0,51557.0,12739.0,8816.0,4074.0,30.7,26791.0,26.2,71225.0,112060,0.14238818997741978,0.08590583099469909,0.6394020891799189,0.3605979108200811,0.03724275023386343,0.24316923916432803,17.149984409105084
11373,0,Elmhurst,101282.0,42654860.3372075,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11373,2800,5199,53.86,11373,93967.0,55071.0,6148.0,1646.0,45348.0,2472.0,38896.0,3.0912071982829783,20.200000000000006,47038.0,46929.0,18629.0,12737.0,5388.0,38.2,14613.0,15.6,51183.0,71473,0.4156333676622039,0.13554758585460852,0.0654272244511371,0.9345727755488629,0.017516787808485958,0.4139325507891068,29.797694935456065
11361,0,Bayside,28496.0,50163518.2433512,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11361,390,967,40.33,11361,27246.0,23736.0,11384.0,982.0,11051.0,1248.0,3510.0,2.6689666866148007,4.3,13337.0,13909.0,7095.0,5249.0,2330.0,43.3,2343.0,8.7,85887.0,112649,0.16617741820004295,0.19265213242310797,0.4178227996770168,0.5821772003229833,0.0360419878147251,0.12882624972473022,14.314027747192249
10036,0,New York,23543.0,11395110.509595,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10036,363,1045,34.74,10036,27428.0,21520.0,14100.0,1726.0,5218.0,2326.0,5908.0,1.6580448618921089,3.5,14922.0,12506.0,4752.0,3106.0,988.0,36.7,4183.0,15.3,91936.0,190035,0.09832046734821616,0.1132419425404696,0.5140732098585388,0.48592679014146123,0.06292839434154879,0.2154003208400175,13.23465072189004
11414,0,Howard Beach,26148.0,63928824.719027,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11414,730,1508,48.41,11414,29219.0,22706.0,19824.0,518.0,1475.0,1289.0,6513.0,2.73,2.9,13929.0,15290.0,8551.0,6420.0,3282.0,45.0,3370.0,11.6,71648.0,113402,0.21337482920904813,0.21972004517608407,0.6784626441698894,0.32153735583011056,0.01772819056093638,0.22290290564358808,24.983743454601456
10310,0,Staten Island,25003.0,53463275.0024921,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0,10310,656,1689,38.84,10310,23262.0,15911.0,9676.0,4387.0,1449.0,5401.0,7351.0,2.7654097771387494,4.7,11065.0,12197.0,4762.0,3109.0,1244.0,38.8,4428.0,19.1,72093.0,103867,0.2223336006415397,0.1336514487146419,0.4159573553434786,0.5840426446565214,0.1885908348379331,0.31600894162152865,28.200498667354484
